,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,eng_speakers,line,accent
79,47.0,7.0,israel,./datasets/accent_archive/recordings/arabic73.wav,arabic,female,1841,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,arabic
80,28.0,4.0,israel,./datasets/accent_archive/recordings/arabic9.wav,arabic,female,23,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,arabic
81,81.0,8.0,israel,./datasets/accent_archive/recordings/greek15.wav,greek,female,1839,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,greek
82,23.0,10.0,israel,./datasets/accent_archive/recordings/hebrew1.wav,hebrew,male,202,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
83,24.0,10.0,israel,./datasets/accent_archive/recordings/hebrew2.wav,hebrew,male,203,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
84,33.0,8.0,israel,./datasets/accent_archive/recordings/hebrew3.wav,hebrew,male,204,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
85,20.0,9.0,israel,./datasets/accent_archive/recordings/hebrew4.wav,hebrew,female,205,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
86,23.0,10.0,israel,./datasets/accent_archive/recordings/hebrew5.wav,hebrew,male,206,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
87,33.0,9.0,israel,./datasets/accent_archive/recordings/hebrew6.wav,hebrew,female,411,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
88,52.0,12.0,israel,./datasets/accent_archive/recordings/hebrew7.wav,hebrew,male,941,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
89,28.0,7.0,israel,./datasets/accent_archive/recordings/hebrew8.wav,hebrew,male,1074,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
90,23.0,4.0,israel,./datasets/accent_archive/recordings/hebrew9.wav,hebrew,male,1725,israel,84.97,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,hebrew
91,19.0,9.0,usa,./datasets/accent_archive/recordings/arabic38.wav,arabic,female,1394,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,arabic
92,32.0,12.0,usa,./datasets/accent_archive/recordings/arabic45.wav,arabic,female,1456,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,arabic
93,19.0,3.0,usa,./datasets/accent_archive/recordings/arabic78.wav,arabic,female,1897,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,arabic
94,42.0,0.0,usa,./datasets/accent_archive/recordings/english1.wav,english,male,61,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,american
95,35.0,0.0,usa,./datasets/accent_archive/recordings/english10.wav,english,female,62,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,american
96,23.0,0.0,usa,./datasets/accent_archive/recordings/english100.wav,english,female,63,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,american
97,22.0,0.0,usa,./datasets/accent_archive/recordings/english102.wav,english,male,65,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,american
98,21.0,0.0,usa,./datasets/accent_archive/recordings/english103.wav,english,male,66,usa,95.46,Please call Stella. Ask her to bring these things with her from the store: Six spoons of fresh snow peas  five thick slabs of blue cheese  and maybe a snack for her brother Bob. We also need a small plastic snake and a big toy frog for the kids. She can scoop these things into three red bags  and we will go meet her Wednesday at the train station.,american
